instance,output,time
metitarski/sin-3426-1a.smt2,unsat,14.44
bmc/strogatz_ex_6_6_1_reversible_system.transcendental.k0.smt2,unsat,0.01
bmc/WBS_blue_faulty_arch4_02_p1.transcendental.k0.smt2,unsat,0.02
metitarski/tan-3428e.smt2,unsat,0.05
metitarski/log-lower-1.smt2,unsat,0.02
bmc/sat_04.transcendental.k5.smt2,unsat,0.33
bmc/WBS_blue_faulty_arch2_03_p1.transcendental.k2.smt2,sat (delta),0.59
metitarski/sin-cos-problem-diff5b.smt2,timeout,1000
dreal-conv/flyspeck/470.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_01_p0.transcendental.k3.smt2,unsat,0.08
bmc/forsman_phd_ex_6_14_page_119.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/420.smt2,timeout,1000
dreal-conv/flyspeck/777.smt2,timeout,1000
dreal-conv/flyspeck/212.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_20.smt2,unsat,0.21
dreal-conv/flyspeck/123.smt2,timeout,1000
dreal-conv/flyspeck/432.smt2,timeout,1000
bmc/keymaera_nonlinear1.transcendental.k5.smt2,sat (delta),0.03
bmc/heater_11.transcendental.k3.smt2,timeout,1000
metitarski/exp-upper-4.smt2,unsat,0.04
bmc/arrowsmith_and_place_fig_1_30_page_14.transcendental.k0.smt2,unsat,0.01
bmc/cfa_test0010.k0.smt2,unsat,0.01
dreal-conv/flyspeck/889.smt2,timeout,1000
dreal-conv/flyspeck/517.smt2,timeout,1000
bmc/heater_13.transcendental.k3.smt2,timeout,1000
dreal-conv/flyspeck/160.smt2,timeout,1000
dreal-conv/flyspeck/563.smt2,timeout,1000
dreal-conv/flyspeck/179.smt2,timeout,1000
metitarski/Nichols-Plot-Inverted-Pendulum-Meets-2-2.smt2,timeout,1000
dreal-conv/flyspeck/124.smt2,timeout,1000
bmc/lotka_volterra_fourth_quadrant.transcendental.k4.smt2,unsat,0.01
dreal-conv/flyspeck/527.smt2,timeout,1000
dreal-conv/powersystems/dreal_file_3_20.smt2,sat (delta),2.53
dreal-conv/flyspeck/83.smt2,timeout,1000
dreal-conv/flyspeck/815.smt2,timeout,1000
dreal-conv/flyspeck/198.smt2,timeout,1000
dreal-conv/flyspeck/801.smt2,timeout,1000
bmc/tomlin_aircraft_roundabout_maneuver.k5.smt2,unsat,0.02
dreal-conv/flyspeck/601.smt2,timeout,1000
bmc/wiggins_ex_18_7_3_n.transcendental.k1.smt2,unsat,0.01
metitarski/sin-cos-problem-Kubo.smt2,timeout,1000
metitarski/log-problem-3.smt2,unsat,0.01
bmc/djaballah_chaputot_kieffer_boussou_2015_ex1.transcendental.k5.smt2,sat,0.02
metitarski/Chua-2-VC1-L-sincos.smt2,unsat,0.08
dreal-conv/flyspeck/519.smt2,timeout,1000
metitarski/ground-problem-11.smt2,unsat,0.01
dreal-conv/tests/kinematic_misc_4.smt2,unsat,0.33
metitarski/exp-problem-8-weak2.smt2,unsat,0.03
bmc/nav_18.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/76.smt2,timeout,1000
dreal-conv/flyspeck/101.smt2,timeout,1000
metitarski/trigpoly-351-3a.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 1.26,1.26
metitarski/abs-problem-5-sqrt-weak2.smt2,unsat,0.03
bmc/sat_09.transcendental.k3.smt2,unsat,8.88
dreal-conv/flyspeck/65.smt2,timeout,1000
dreal-conv/flyspeck/404.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_5_13.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/289.smt2,timeout,1000
metitarski/exp-upper-10-div.smt2,unsat,0.02
dreal-conv/flyspeck/298.smt2,timeout,1000
metitarski/exp-upper-11.smt2,unsat,0.01
dreal-conv/flyspeck/751.smt2,segfault,0.19
dreal-conv/flyspeck/428.smt2,timeout,1000
metitarski/exp-log-nest.smt2,unsat,0.01
bmc/heater_07.transcendental.k5.smt2,timeout,1000
bmc/heater_05.transcendental.k4.smt2,unsat,2.67
dreal-conv/flyspeck/235.smt2,timeout,1000
metitarski/FlightAvoidance9VARS-2.smt2,unsat,0.05
bmc/sat_04.transcendental.k10.smt2,unsat,2.37
metitarski/cosec-problem-2b.smt2,unsat,34.28
metitarski/cos-problem-9.smt2,sat (delta),0.02
bmc/van_der_pol_fourth_quadrant.transcendental.k2.smt2,timeout,1000
bmc/keymaera_nonlinear_diffcut.transcendental.k1.smt2,unsat,0.01
dreal-conv/flyspeck/911.smt2,timeout,1000
bmc/ben_sassi_girard_20104_moore_greitzer_jet.transcendental.k4.smt2,error: Command exited with non-zero status 1 :: 2.22,2.22
dreal-conv/flyspeck/477.smt2,timeout,1000
dreal-conv/flyspeck/377.smt2,timeout,1000
bmc/nav_16.transcendental.k2.smt2,unsat,0.02
dreal-conv/flyspeck/332.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_6.smt2,unsat,1.48
dreal-conv/flyspeck/156.smt2,timeout,1000
dreal-conv/flyspeck/509.smt2,timeout,1000
metitarski/Tunnel-2-IL-U.smt2,unsat,0.01
bmc/mirko_example_03.k3.smt2,unsat,0.07
metitarski/log-fun-ineq-e.smt2,sat (delta),0.04
dreal-conv/flyspeck/824.smt2,timeout,1000
dreal-conv/flyspeck/805.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_9_page_83.transcendental.k10.smt2,sat (delta),0.39
dreal-conv/flyspeck/618.smt2,timeout,1000
bmc/nav_06.transcendental.k3.smt2,unsat,0.02
bmc/arrowsmith_and_place_fig_3_1_page_72.transcendental.k10.smt2,timeout,1000
metitarski/trigpoly-359-3.smt2,timeout,1000
bmc/mirko_example_01.k1.smt2,unsat,0.03
metitarski/cos-problem-1.smt2,unsat,0.05
metitarski/cos-power-2.smt2,timeout,1000
metitarski/MUTANT-3.smt2,unsat,0.01
metitarski/tan-problem-1.smt2,unsat,12.11
bmc/arrowsmith_and_place_fig_1_35_page_17.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/524.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_9a.transcendental.k0.smt2,unsat,0.01
bmc/freezer.k3.smt2,unsat,0.07
bmc/ahmadi_parrilo_kristic.transcendental.k3.smt2,sat (delta),0.03
dreal-conv/flyspeck/59.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_03_p0.transcendental.k3.smt2,unsat,10.16
bmc/nav_15.transcendental.k4.smt2,unsat,0.03
bmc/keymaera_nonlinear1.transcendental.k2.smt2,sat,0.01
dreal-conv/flyspeck/218.smt2,timeout,1000
bmc/sat_05.transcendental.k10.smt2,unsat,3.22
metitarski/two-variable-problem-7-weak.smt2,unsat,0.08
bmc/dumortier_llibre_artes_ex_1_9b.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/119.smt2,timeout,1000
dreal-conv/flyspeck/448.smt2,timeout,1000
dreal-conv/tests/04.smt2,timeout,1000
bmc/heater_05.transcendental.k10.smt2,timeout,1000
bmc/vinograd_system_chicone_1_145_page_80.transcendental.k5.smt2,timeout,1000
metitarski/ArthanKM2-sincos.smt2,unsat,13.55
metitarski/sqrt-1mcosq-6.smt2,unsat,0.36
bmc/ben_sassi_girard_20104_moore_greitzer_jet.transcendental.k3.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 39.74,39.74
bmc/WBS_blue_faulty_arch2_02_p1.transcendental.k5.smt2,sat (delta),0.72
metitarski/exp-lower-13.smt2,unsat,0.03
bmc/liu_zhan_zhao_emsoft11_ex_25.transcendental.k4.smt2,"error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/utils/assignment.c:125: lp_assignment_get_value_approx: Assertion `lp_assignment_get_value(m, x)->type != LP_VALUE_NONE' failed. :: Command exited with non-zero status 21 :: 0.04",0.04
bmc/heater_01.transcendental.k10.smt2,timeout,1000
metitarski/cos-problem-1-weak.smt2,unsat,0.04
metitarski/abs-problem-2.smt2,unsat,0.02
bmc/WBS_blue_faulty_arch2_02_p1.transcendental.k0.smt2,unsat,0.02
bmc/sat_04.transcendental.k2.smt2,unsat,0.12
bmc/sat_08.transcendental.k5.smt2,unsat,10.48
dreal-conv/flyspeck/107.smt2,timeout,1000
metitarski/atan-problem-9.smt2,unsat,38.41
metitarski/polypaver-sqrt43-int-4vars_A.smt2,unsat,0.08
bmc/shimizu_morioka_system.transcendental.k3.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_11a.transcendental.k4.smt2,sat (delta),45.84
metitarski/log-upper-29.smt2,unsat,0.02
dreal-conv/tests/kinematic_misc_13.smt2,unsat,0.13
dreal-conv/flyspeck/566.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_i.transcendental.k2.smt2,timeout,1000
dreal-conv/flyspeck/189.smt2,timeout,1000
dreal-conv/flyspeck/265.smt2,timeout,1000
dreal-conv/flyspeck/602.smt2,timeout,1000
dreal-conv/tests/osmosis-midair.smt2,timeout,1000
dreal-conv/flyspeck/1.smt2,timeout,1000
metitarski/trigpoly-356-3a.smt2,timeout,1000
dreal-conv/flyspeck/687.smt2,timeout,1000
metitarski/exp-lower-4.smt2,unsat,0.01
bmc/wiggins_ex_18_7_3_n.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/463.smt2,timeout,1000
bmc/nav_03.transcendental.k1.smt2,unsat,0.01
metitarski/log-upper-30.smt2,error: Command exited with non-zero status 1 :: 17.28,17.28
dreal-conv/flyspeck/393.smt2,timeout,1000
metitarski/atan-error-analysis-3.smt2,sat (delta),0.01
bmc/dumortier_llibre_artes_ex_5_13.transcendental.k2.smt2,sat,0.01
bmc/WBS_blue_faulty_arch4_03_p0.transcendental.k0.smt2,unsat,0.09
dreal-conv/flyspeck/833.smt2,timeout,1000
bmc/van_der_pol_fourth_quadrant.transcendental.k10.smt2,unsat,1.31
dreal-conv/flyspeck/98.smt2,timeout,1000
dreal-conv/flyspeck/728.smt2,timeout,1000
dreal-conv/flyspeck/772.smt2,timeout,1000
dreal-conv/flyspeck/447.smt2,timeout,1000
bmc/sat_06.transcendental.k3.smt2,unsat,0.37
metitarski/exp-upper-8.smt2,unsat,0.02
bmc/arrowsmith_and_place_fig_3_1_page_72.transcendental.k2.smt2,"error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/utils/assignment.c:125: lp_assignment_get_value_approx: Assertion `lp_assignment_get_value(m, x)->type != LP_VALUE_NONE' failed. :: Command exited with non-zero status 21 :: 0.61",0.61
bmc/sat_06.transcendental.k10.smt2,unsat,1.31
metitarski/CONVOI2-sincos.smt2,unsat,0.23
dreal-conv/flyspeck/644.smt2,timeout,1000
bmc/mirko_example_01.k5.smt2,unsat,1.08
metitarski/tan-problem-7.smt2,unsat,0.13
bmc/nav_21.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/388.smt2,timeout,1000
bmc/sat_13.transcendental.k5.smt2,unsat,9.17
dreal-conv/flyspeck/626.smt2,timeout,1000
bmc/van_der_pol_fourth_quadrant.transcendental.k3.smt2,unsat,70.07
dreal-conv/flyspeck/466.smt2,timeout,1000
metitarski/sqrt-1mcosq-4-weak.smt2,unsat,3.02
dreal-conv/tests/kinematic_misc_31.smt2,timeout,1000
metitarski/log-lower-17-sqrt-weak.smt2,unsat,0.02
metitarski/log-upper-27.smt2,unsat,0.17
dreal-conv/tests/dzufferey_03.smt2,unsat,361.34
bmc/heater_03.transcendental.k10.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_ii.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/876.smt2,timeout,1000
dreal-conv/flyspeck/283.smt2,timeout,1000
bmc/mirko_example_02.k0.smt2,unsat,0.01
dreal-conv/flyspeck/62.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_02_p1.transcendental.k1.smt2,error: Command exited with non-zero status 1 :: 0.06,0.06
dreal-conv/flyspeck/413.smt2,timeout,1000
dreal-conv/flyspeck/662.smt2,timeout,1000
metitarski/exp-pi-weak1.smt2,unsat,0.04
dreal-conv/flyspeck/422.smt2,timeout,1000
bmc/mirko_example_02.k2.smt2,unsat,0.08
bmc/stable_limit_cycle1.transcendental.k0.smt2,unsat,0.01
metitarski/polypaver-sqrt43-int-4vars_B.smt2,unsat,0.06
bmc/wiggins_ex_18_7_3_n.transcendental.k3.smt2,timeout,1000
bmc/nav_18.transcendental.k10.smt2,unsat,0.19
metitarski/Chua-1-IL-U.smt2,unsat,0.04
bmc/dumortier_llibre_artes_ex_10_15_i.transcendental.k1.smt2,sat,0.04
dreal-conv/flyspeck/875.smt2,timeout,1000
bmc/heater_13.transcendental.k4.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_03_p1.transcendental.k1.smt2,unsat,0.33
dreal-conv/flyspeck/379.smt2,timeout,1000
dreal-conv/tests/rp_bug_cos.smt2,sat (delta),0.04
metitarski/sin-problem-4.smt2,unsat,0.14
bmc/liu_zhan_zhao_emsoft11_ex_25.transcendental.k3.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.07,0.07
bmc/bhatia_szego_ex_2_4_page_68.transcendental.k0.smt2,unsat,0.01
metitarski/atan-problem-2-weakest21.smt2,timeout,1000
bmc/mirko_example_03.k0.smt2,unsat,0.01
bmc/man_maccallum_goriely_page_57.transcendental.k10.smt2,sat,0.03
dreal-conv/flyspeck/323.smt2,timeout,1000
metitarski/log-lower-17.smt2,unsat,0.02
bmc/dumortier_llibre_artes_ex_10_9.transcendental.k4.smt2,timeout,1000
dreal-conv/powersystems/dreal_file_2_10.smt2,error: Command exited with non-zero status 1 :: 0.71,0.71
metitarski/Chua-1-VC2-L-sincos.smt2,unsat,0.02
dreal-conv/flyspeck/843.smt2,timeout,1000
dreal-conv/tests/lei_05.smt2,sat,0.01
metitarski/log-lower-11.smt2,unsat,0.01
bmc/stable_limit_cycle1.transcendental.k3.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 1.83,1.83
metitarski/Tunnel-1-IL-U.smt2,unsat,0.01
dreal-conv/flyspeck/809.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_5c_page_79.transcendental.k1.smt2,sat (delta),0.03
bmc/WBS_blue_faulty_arch4_03_p1.transcendental.k4.smt2,unsat,2.04
dreal-conv/flyspeck/290.smt2,timeout,1000
metitarski/tan-3428d.smt2,sat (delta),0.05
bmc/sat_12.transcendental.k5.smt2,unsat,11.35
metitarski/Nichols-Plot-Inverted-Pendulum-Fails-1-2.smt2,unsat,0.06
bmc/unstable_unit_circle3.transcendental.k2.smt2,timeout,1000
metitarski/trigpoly-357-3.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_8_page_82.transcendental.k2.smt2,unsat,0.09
dreal-conv/powersystems/dreal_file_3_15.smt2,sat (delta),0.17
dreal-conv/flyspeck/211.smt2,timeout,1000
dreal-conv/powersystems/dreal_file_3_40.smt2,sat (delta),0.12
bmc/arrowsmith_and_place_fig_1_32_page_14.transcendental.k2.smt2,sat (delta),0.08
metitarski/Chua-2-IL-L-sincos.smt2,unsat,0.12
bmc/WBS_blue_faulty_arch2_03_p0.transcendental.k4.smt2,unsat,5.88
dreal-conv/flyspeck/788.smt2,timeout,1000
bmc/sat_05.transcendental.k4.smt2,unsat,0.3
metitarski/log-problem-2.smt2,unsat,0.02
metitarski/asin-4.smt2,unsat,0.37
bmc/nav_13.transcendental.k4.smt2,unsat,0.03
bmc/heater_06.transcendental.k2.smt2,unsat,0.06
bmc/dumortier_llibre_artes_ex_5_2.transcendental.k5.smt2,sat,0.02
bmc/sat_04.transcendental.k4.smt2,unsat,0.28
dreal-conv/flyspeck/455.smt2,timeout,1000
dreal-conv/flyspeck/73.smt2,timeout,1000
dreal-conv/flyspeck/693.smt2,timeout,1000
bmc/nav_15.transcendental.k5.smt2,unsat,1.88
bmc/sat_02.transcendental.k10.smt2,timeout,1000
bmc/sat_15.transcendental.k3.smt2,unsat,22.59
bmc/dumortier_llibre_artes_ex_5_13.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.02,0.02
dreal-conv/tests/kinematic_misc_5.smt2,unsat,0.75
bmc/sat_07.transcendental.k5.smt2,unsat,3.22
bmc/nav_04.transcendental.k4.smt2,unsat,0.05
metitarski/ground-problem-15.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_5_2.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/490.smt2,timeout,1000
bmc/stable_limit_cycle2.transcendental.k0.smt2,unsat,0.01
bmc/sat_07.transcendental.k1.smt2,unsat,0.43
dreal-conv/flyspeck/528.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_1_30_page_14.transcendental.k3.smt2,sat,0.01
metitarski/atan-problem-7.smt2,unsat,0.02
bmc/nav_06.transcendental.k2.smt2,unsat,0.02
dreal-conv/flyspeck/56.smt2,timeout,1000
dreal-conv/flyspeck/410.smt2,timeout,1000
metitarski/log-fun-ineq-f.smt2,unsat,0.03
metitarski/sqrt-1mcosq-1.smt2,unsat,0.16
bmc/sat_11.transcendental.k10.smt2,unsat,70.33
dreal-conv/flyspeck/171.smt2,timeout,1000
dreal-conv/flyspeck/18.smt2,timeout,1000
bmc/heater_01.transcendental.k4.smt2,timeout,1000
dreal-conv/powersystems/dreal_file_3_30.smt2,timeout,1000
dreal-conv/flyspeck/492.smt2,timeout,1000
dreal-conv/flyspeck/238.smt2,timeout,1000
bmc/unstable_unit_circle2.transcendental.k4.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.40,0.4
metitarski/Nichols-Plot-Disk-Drive-Meets-1-1.smt2,unsat,0.01
metitarski/log-upper-25-weak.smt2,sat (delta),0.03
dreal-conv/flyspeck/663.smt2,timeout,1000
dreal-conv/flyspeck/910.smt2,timeout,1000
dreal-conv/flyspeck/317.smt2,timeout,1000
metitarski/Nichols-Plot-Disk-Drive-Meets-1-6-scaled.smt2,unsat,0.06
dreal-conv/flyspeck/242.smt2,timeout,1000
metitarski/exp-problem-4.smt2,unsat,0.01
metitarski/Chua-1-IL-L-sincos.smt2,unsat,0.19
bmc/vinograd_system_chicone_1_145_page_80.transcendental.k2.smt2,sat (delta),15.81
metitarski/ground-problem-7.smt2,unsat,0.01
dreal-conv/tests/osmosis-hockey-ML3-d10.smt2,unsat,0.17
metitarski/sqrt-1mcosq-2.smt2,unsat,0.06
dreal-conv/flyspeck/844.smt2,timeout,1000
dreal-conv/flyspeck/329.smt2,timeout,1000
dreal-conv/flyspeck/452.smt2,timeout,1000
bmc/strogatz_ex_7_3_5.transcendental.k4.smt2,timeout,1000
bmc/keymaera_nonlinear_diffcut.transcendental.k3.smt2,sat (delta),0.03
bmc/sat_08.transcendental.k3.smt2,unsat,6.64
metitarski/asin-6-weak.smt2,timeout,1000
bmc/sat_05.transcendental.k3.smt2,unsat,0.17
bmc/heater_09.transcendental.k2.smt2,unsat,0.08
dreal-conv/flyspeck/113.smt2,timeout,1000
dreal-conv/flyspeck/551.smt2,timeout,1000
metitarski/Chua-2-VC1-U.smt2,unsat,0.21
dreal-conv/flyspeck/879.smt2,timeout,1000
metitarski/sin-problem-18-weak.smt2,timeout,1000
metitarski/tan-3428b.smt2,unsat,0.15
bmc/WBS_blue_faulty_arch2_01_p1.transcendental.k4.smt2,sat (delta),0.1
bmc/sat_09.transcendental.k5.smt2,unsat,46.78
bmc/sat_02.transcendental.k2.smt2,unsat,0.04
bmc/strogatz_ex_6_1_9_dipole.transcendental.k1.smt2,sat,0.01
bmc/dumortier_llibre_artes_ex_10_11.transcendental.k3.smt2,timeout,1000
bmc/nav_01.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/275.smt2,timeout,1000
bmc/nav_01.transcendental.k5.smt2,unsat,0.06
dreal-conv/flyspeck/90.smt2,timeout,1000
dreal-conv/flyspeck/60.smt2,timeout,1000
dreal-conv/flyspeck/194.smt2,timeout,1000
bmc/synthetic_example1.transcendental.k4.smt2,sat (delta),0.02
bmc/strogatz_ex_6_3_2.transcendental.k3.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_1_35_page_17.transcendental.k0.smt2,unsat,0.01
bmc/sat_08.transcendental.k2.smt2,unsat,3.29
metitarski/Chua-2-VC1-L.smt2,unsat,0.06
dreal-conv/flyspeck/507.smt2,unsat,361.2
bmc/heater_10.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/840.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_1_32_page_14.transcendental.k3.smt2,sat (delta),0.06
dreal-conv/tests/kinematic_fbl_3.smt2,unsat,0.02
dreal-conv/flyspeck/272.smt2,timeout,1000
dreal-conv/flyspeck/909.smt2,timeout,1000
dreal-conv/flyspeck/656.smt2,timeout,1000
metitarski/sin-problem-17.smt2,unsat,0.09
bmc/keymaera_nonlinear1.transcendental.k3.smt2,sat (delta),0.02
metitarski/abs-problem-16.smt2,unsat,0.05
bmc/heater_08.transcendental.k1.smt2,unsat,0.06
bmc/dumortier_llibre_artes_ex_5_1_ii.transcendental.k10.smt2,sat (delta),0.03
dreal-conv/flyspeck/629.smt2,timeout,1000
metitarski/abs-problem-17-weak.smt2,error: Command exited with non-zero status 1 :: 0.02,0.02
bmc/nav_05.transcendental.k5.smt2,unsat,0.03
metitarski/trigpoly-351-3b.smt2,sat (delta),29.2
dreal-conv/flyspeck/430.smt2,timeout,1000
bmc/keymaera_nonlinear1.transcendental.k1.smt2,sat,0.01
metitarski/sqrt-1mcosq-7.smt2,timeout,1000
metitarski/sin-problem-14.smt2,unsat,0.01
dreal-conv/flyspeck/158.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_32.smt2,sat (delta),0.49
bmc/cfa_test0010.k10.smt2,unsat,0.08
dreal-conv/flyspeck/770.smt2,timeout,1000
metitarski/atan-error-analysis-5.smt2,timeout,1000
metitarski/sqrt-problem-12vars3.smt2,unsat,0.2
bmc/WBS_blue_faulty_arch4_01_p1.transcendental.k5.smt2,unsat,0.13
bmc/arrowsmith_and_place_fig_3_5c_page_79.transcendental.k0.smt2,unsat,0.01
bmc/van_der_pol_fourth_quadrant.transcendental.k5.smt2,timeout,1000
metitarski/sin-problem-7-weak.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_2.smt2,unsat,0.01
bmc/dai_gan_xhia_zhan_jsc14_ex1.transcendental.k2.smt2,sat,0.01
bmc/ahmadi_parrilo_kristic.transcendental.k10.smt2,sat,0.02
bmc/wiggins_ex_17_1_2.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/654.smt2,timeout,1000
bmc/nav_18.transcendental.k5.smt2,unsat,0.37
bmc/heater_15.transcendental.k0.smt2,unsat,0.01
bmc/heater_04.transcendental.k5.smt2,timeout,1000
dreal-conv/flyspeck/796.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_01_p0.transcendental.k3.smt2,unsat,0.13
bmc/arrowsmith_and_place_fig_3_9_page_83.transcendental.k2.smt2,sat (delta),5.69
metitarski/Tunnel-1-IL-L.smt2,unsat,0.01
metitarski/sin-cos-2var3.smt2,timeout,1000
dreal-conv/flyspeck/38.smt2,timeout,1000
bmc/sat_01.transcendental.k0.smt2,unsat,0.02
metitarski/log-fun-ineq-g.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.01,0.01
bmc/nav_09.transcendental.k5.smt2,unsat,0.04
dreal-conv/flyspeck/16.smt2,timeout,1000
dreal-conv/flyspeck/255.smt2,timeout,1000
bmc/nav_18.transcendental.k3.smt2,unsat,0.02
bmc/sat_01.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/797.smt2,timeout,1000
dreal-conv/flyspeck/476.smt2,timeout,1000
dreal-conv/flyspeck/716.smt2,timeout,1000
dreal-conv/flyspeck/681.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_9b.transcendental.k10.smt2,sat,0.06
metitarski/exp-lower-7.smt2,unsat,0.01
bmc/strogatz_ex_6_1_9_dipole.transcendental.k5.smt2,sat,0.02
bmc/dumortier_llibre_artes_ex_1_11b.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/906.smt2,timeout,1000
bmc/sat_15.transcendental.k0.smt2,unsat,0.05
dreal-conv/flyspeck/407.smt2,timeout,1000
dreal-conv/flyspeck/4.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_11b.transcendental.k1.smt2,sat,0.01
bmc/ben_sassi_girard_sankaranarayanan_2014_fitzhugh-nagumo.transcendental.k5.smt2,sat (delta),0.02
bmc/dumortier_llibre_artes_ex_5_13.transcendental.k0.smt2,unsat,0.01
dreal-conv/tests/kinematic_misc_34.smt2,sat (delta),0.04
bmc/sat_11.transcendental.k3.smt2,unsat,4.27
dreal-conv/flyspeck/415.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_03_p1.transcendental.k3.smt2,sat (delta),5.35
metitarski/trigpoly-3510-5.smt2,unsat,1.1
bmc/nav_17.transcendental.k2.smt2,unsat,0.02
bmc/heater_13.transcendental.k1.smt2,unsat,0.03
bmc/unstable_unit_circle2.transcendental.k3.smt2,timeout,1000
bmc/unstable_unit_circle2.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 3.97,3.97
